,GSS_CD,GSS_NM,TotalCases,time_stamp
97,E09000008,Croydon,313,2020-03-31 09:00:03.230523
98,E09000009,Ealing,304,2020-03-31 09:00:03.230523
99,E09000010,Enfield,164,2020-03-31 09:00:03.230523
100,E09000011,Greenwich,185,2020-03-31 09:00:03.230523
101,E09000012,Hackney and City of London,189,2020-03-31 09:00:03.230523
102,E09000013,Hammersmith and Fulham,158,2020-03-31 09:00:03.230523
103,E09000014,Haringey,151,2020-03-31 09:00:03.230523
104,E09000015,Harrow,283,2020-03-31 09:00:03.230523
105,E09000016,Havering,118,2020-03-31 09:00:03.230523
106,E09000017,Hillingdon,192,2020-03-31 09:00:03.230523
107,E09000018,Hounslow,184,2020-03-31 09:00:03.230523
108,E09000019,Islington,152,2020-03-31 09:00:03.230523
109,E09000020,Kensington and Chelsea,170,2020-03-31 09:00:03.230523
110,E09000021,Kingston upon Thames,92,2020-03-31 09:00:03.230523
111,E09000022,Lambeth,366,2020-03-31 09:00:03.230523
112,E09000023,Lewisham,248,2020-03-31 09:00:03.230523
113,E09000024,Merton,172,2020-03-31 09:00:03.230523
114,E09000025,Newham,250,2020-03-31 09:00:03.230523
115,E09000026,Redbridge,161,2020-03-31 09:00:03.230523
116,E09000027,Richmond upon Thames,112,2020-03-31 09:00:03.230523
117,E09000028,Southwark,368,2020-03-31 09:00:03.230523
118,E09000029,Sutton,111,2020-03-31 09:00:03.230523
119,E09000030,Tower Hamlets,195,2020-03-31 09:00:03.230523
120,E09000031,Waltham Forest,196,2020-03-31 09:00:03.230523
121,E09000032,Wandsworth,314,2020-03-31 09:00:03.230523
122,E09000033,Westminster,241,2020-03-31 09:00:03.230523
123,E10000002,Buckinghamshire,140,2020-03-31 09:00:03.230523
124,E10000003,Cambridgeshire,109,2020-03-31 09:00:03.230523
125,E10000006,Cumbria,340,2020-03-31 09:00:03.230523
126,E10000007,Derbyshire,225,2020-03-31 09:00:03.230523
127,E10000008,Devon,101,2020-03-31 09:00:03.230523
128,E10000011,East Sussex,45,2020-03-31 09:00:03.230523
129,E10000012,Essex,301,2020-03-31 09:00:03.230523
130,E10000013,Gloucestershire,109,2020-03-31 09:00:03.230523
131,E10000014,Hampshire,498,2020-03-31 09:00:03.230523
132,E10000015,Hertfordshire,339,2020-03-31 09:00:03.230523
133,E10000016,Kent,296,2020-03-31 09:00:03.230523
134,E10000017,Lancashire,278,2020-03-31 09:00:03.230523
135,E10000018,Leicestershire,146,2020-03-31 09:00:03.230523
136,E10000019,Lincolnshire,78,2020-03-31 09:00:03.230523
137,E10000020,Norfolk,133,2020-03-31 09:00:03.230523
138,E10000021,Northamptonshire,153,2020-03-31 09:00:03.230523
139,E10000023,North Yorkshire,108,2020-03-31 09:00:03.230523
140,E10000024,Nottinghamshire,216,2020-03-31 09:00:03.230523
141,E10000025,Oxfordshire,165,2020-03-31 09:00:03.230523
142,E10000027,Somerset,46,2020-03-31 09:00:03.230523
143,E10000028,Staffordshire,256,2020-03-31 09:00:03.230523
144,E10000029,Suffolk,100,2020-03-31 09:00:03.230523
145,E10000030,Surrey,358,2020-03-31 09:00:03.230523
146,E10000031,Warwickshire,148,2020-03-31 09:00:03.230523
147,E10000032,West Sussex,113,2020-03-31 09:00:03.230523
148,E10000034,Worcestershire,146,2020-03-31 09:00:03.230523
