,GSS_CD,GSS_NM,TotalCases,time_stamp
46,E06000050,Cheshire West and Chester,31,2020-03-29 09:00:02.755060
47,E06000051,Shropshire,56,2020-03-29 09:00:02.755060
48,E06000052,Cornwall and Isles of Scilly,56,2020-03-29 09:00:02.755060
49,E06000054,Wiltshire,58,2020-03-29 09:00:02.755060
50,E06000055,Bedford,25,2020-03-29 09:00:02.755060
51,E06000056,Central Bedfordshire,48,2020-03-29 09:00:02.755060
52,E06000057,Northumberland,53,2020-03-29 09:00:02.755060
53,E06000058,"Bournemouth, Christchurch and Poole",25,2020-03-29 09:00:02.755060
54,E06000059,Dorset,30,2020-03-29 09:00:02.755060
55,E08000001,Bolton,33,2020-03-29 09:00:02.755060
56,E08000002,Bury,40,2020-03-29 09:00:02.755060
57,E08000003,Manchester,76,2020-03-29 09:00:02.755060
58,E08000004,Oldham,73,2020-03-29 09:00:02.755060
59,E08000005,Rochdale,52,2020-03-29 09:00:02.755060
60,E08000006,Salford,78,2020-03-29 09:00:02.755060
61,E08000007,Stockport,66,2020-03-29 09:00:02.755060
62,E08000008,Tameside,52,2020-03-29 09:00:02.755060
63,E08000009,Trafford,64,2020-03-29 09:00:02.755060
64,E08000010,Wigan,30,2020-03-29 09:00:02.755060
65,E08000011,Knowsley,19,2020-03-29 09:00:02.755060
66,E08000012,Liverpool,132,2020-03-29 09:00:02.755060
67,E08000013,St. Helens,33,2020-03-29 09:00:02.755060
68,E08000014,Sefton,35,2020-03-29 09:00:02.755060
69,E08000015,Wirral,40,2020-03-29 09:00:02.755060
70,E08000016,Barnsley,62,2020-03-29 09:00:02.755060
71,E08000017,Doncaster,38,2020-03-29 09:00:02.755060
72,E08000018,Rotherham,57,2020-03-29 09:00:02.755060
73,E08000019,Sheffield,361,2020-03-29 09:00:02.755060
74,E08000021,Newcastle upon Tyne,135,2020-03-29 09:00:02.755060
75,E08000022,North Tyneside,46,2020-03-29 09:00:02.755060
76,E08000023,South Tyneside,22,2020-03-29 09:00:02.755060
77,E08000024,Sunderland,68,2020-03-29 09:00:02.755060
78,E08000025,Birmingham,428,2020-03-29 09:00:02.755060
79,E08000026,Coventry,54,2020-03-29 09:00:02.755060
80,E08000027,Dudley,83,2020-03-29 09:00:02.755060
81,E08000028,Sandwell,116,2020-03-29 09:00:02.755060
82,E08000029,Solihull,54,2020-03-29 09:00:02.755060
83,E08000030,Walsall,108,2020-03-29 09:00:02.755060
84,E08000031,Wolverhampton,141,2020-03-29 09:00:02.755060
85,E08000032,Bradford,37,2020-03-29 09:00:02.755060
86,E08000033,Calderdale,15,2020-03-29 09:00:02.755060
87,E08000034,Kirklees,38,2020-03-29 09:00:02.755060
88,E08000035,Leeds,95,2020-03-29 09:00:02.755060
89,E08000036,Wakefield,40,2020-03-29 09:00:02.755060
90,E08000037,Gateshead,31,2020-03-29 09:00:02.755060
91,E09000002,Barking and Dagenham,93,2020-03-29 09:00:02.755060
92,E09000003,Barnet,117,2020-03-29 09:00:02.755060
93,E09000004,Bexley,102,2020-03-29 09:00:02.755060
94,E09000005,Brent,295,2020-03-29 09:00:02.755060
95,E09000006,Bromley,217,2020-03-29 09:00:02.755060
96,E09000007,Camden,115,2020-03-29 09:00:02.755060
97,E09000008,Croydon,261,2020-03-29 09:00:02.755060
98,E09000009,Ealing,241,2020-03-29 09:00:02.755060
99,E09000010,Enfield,144,2020-03-29 09:00:02.755060
100,E09000011,Greenwich,148,2020-03-29 09:00:02.755060
101,E09000012,Hackney and City of London,151,2020-03-29 09:00:02.755060
102,E09000013,Hammersmith and Fulham,124,2020-03-29 09:00:02.755060
103,E09000014,Haringey,127,2020-03-29 09:00:02.755060
104,E09000015,Harrow,225,2020-03-29 09:00:02.755060
105,E09000016,Havering,101,2020-03-29 09:00:02.755060
106,E09000017,Hillingdon,140,2020-03-29 09:00:02.755060
107,E09000018,Hounslow,139,2020-03-29 09:00:02.755060
108,E09000019,Islington,131,2020-03-29 09:00:02.755060
109,E09000020,Kensington and Chelsea,123,2020-03-29 09:00:02.755060
110,E09000021,Kingston upon Thames,66,2020-03-29 09:00:02.755060
111,E09000022,Lambeth,318,2020-03-29 09:00:02.755060
112,E09000023,Lewisham,188,2020-03-29 09:00:02.755060
113,E09000024,Merton,141,2020-03-29 09:00:02.755060
114,E09000025,Newham,195,2020-03-29 09:00:02.755060
115,E09000026,Redbridge,128,2020-03-29 09:00:02.755060
116,E09000027,Richmond upon Thames,83,2020-03-29 09:00:02.755060
117,E09000028,Southwark,319,2020-03-29 09:00:02.755060
118,E09000029,Sutton,82,2020-03-29 09:00:02.755060
119,E09000030,Tower Hamlets,160,2020-03-29 09:00:02.755060
120,E09000031,Waltham Forest,154,2020-03-29 09:00:02.755060
121,E09000032,Wandsworth,265,2020-03-29 09:00:02.755060
122,E09000033,Westminster,206,2020-03-29 09:00:02.755060
123,E10000002,Buckinghamshire,115,2020-03-29 09:00:02.755060
124,E10000003,Cambridgeshire,85,2020-03-29 09:00:02.755060
125,E10000006,Cumbria,238,2020-03-29 09:00:02.755060
126,E10000007,Derbyshire,194,2020-03-29 09:00:02.755060
127,E10000008,Devon,84,2020-03-29 09:00:02.755060
128,E10000011,East Sussex,43,2020-03-29 09:00:02.755060
129,E10000012,Essex,213,2020-03-29 09:00:02.755060
130,E10000013,Gloucestershire,105,2020-03-29 09:00:02.755060
131,E10000014,Hampshire,384,2020-03-29 09:00:02.755060
132,E10000015,Hertfordshire,262,2020-03-29 09:00:02.755060
133,E10000016,Kent,230,2020-03-29 09:00:02.755060
134,E10000017,Lancashire,167,2020-03-29 09:00:02.755060
135,E10000018,Leicestershire,136,2020-03-29 09:00:02.755060
136,E10000019,Lincolnshire,53,2020-03-29 09:00:02.755060
137,E10000020,Norfolk,90,2020-03-29 09:00:02.755060
138,E10000021,Northamptonshire,106,2020-03-29 09:00:02.755060
139,E10000023,North Yorkshire,75,2020-03-29 09:00:02.755060
140,E10000024,Nottinghamshire,177,2020-03-29 09:00:02.755060
141,E10000025,Oxfordshire,121,2020-03-29 09:00:02.755060
142,E10000027,Somerset,31,2020-03-29 09:00:02.755060
143,E10000028,Staffordshire,186,2020-03-29 09:00:02.755060
144,E10000029,Suffolk,74,2020-03-29 09:00:02.755060
145,E10000030,Surrey,314,2020-03-29 09:00:02.755060
146,E10000031,Warwickshire,113,2020-03-29 09:00:02.755060
147,E10000032,West Sussex,110,2020-03-29 09:00:02.755060
148,E10000034,Worcestershire,108,2020-03-29 09:00:02.755060
