GSS_CD,date,GSS_NM,TotalCases,day,area_type,CTY19CD,CTY19NM,LAD19CD,LAD19NM,velocity,acceleration
E06000050,2020-03-23,Cheshire West and Chester,16,83,LAD,,,E06000050,Cheshire West and Chester,5.0,4.0
E06000050,2020-03-24,Cheshire West and Chester,18,84,LAD,,,E06000050,Cheshire West and Chester,2.0,-3.0
E06000050,2020-03-25,Cheshire West and Chester,18,85,LAD,,,E06000050,Cheshire West and Chester,0.0,-2.0
E06000050,2020-03-26,Cheshire West and Chester,24,86,LAD,,,E06000050,Cheshire West and Chester,6.0,6.0
E06000050,2020-03-27,Cheshire West and Chester,25,87,LAD,,,E06000050,Cheshire West and Chester,1.0,-5.0
E06000050,2020-03-28,Cheshire West and Chester,31,88,LAD,,,E06000050,Cheshire West and Chester,6.0,5.0
E06000050,2020-03-29,Cheshire West and Chester,34,89,LAD,,,E06000050,Cheshire West and Chester,3.0,-3.0
E06000051,2020-03-18,Shropshire,3,78,LAD,,,E06000051,Shropshire,,
E06000051,2020-03-19,Shropshire,3,79,LAD,,,E06000051,Shropshire,0.0,
E06000051,2020-03-20,Shropshire,3,80,LAD,,,E06000051,Shropshire,0.0,0.0
E06000051,2020-03-21,Shropshire,3,81,LAD,,,E06000051,Shropshire,0.0,0.0
E06000051,2020-03-22,Shropshire,3,82,LAD,,,E06000051,Shropshire,0.0,0.0
E06000051,2020-03-23,Shropshire,10,83,LAD,,,E06000051,Shropshire,7.0,7.0
E06000051,2020-03-24,Shropshire,27,84,LAD,,,E06000051,Shropshire,17.0,10.0
E06000051,2020-03-25,Shropshire,33,85,LAD,,,E06000051,Shropshire,6.0,-11.0
E06000051,2020-03-26,Shropshire,44,86,LAD,,,E06000051,Shropshire,11.0,5.0
E06000051,2020-03-27,Shropshire,53,87,LAD,,,E06000051,Shropshire,9.0,-2.0
E06000051,2020-03-28,Shropshire,56,88,LAD,,,E06000051,Shropshire,3.0,-6.0
E06000051,2020-03-29,Shropshire,67,89,LAD,,,E06000051,Shropshire,11.0,8.0
E06000052,2020-03-18,Cornwall and Isles of Scilly,10,78,LAD,,,E06000052,Cornwall and Isles of Scilly,,
E06000052,2020-03-19,Cornwall and Isles of Scilly,10,79,LAD,,,E06000052,Cornwall and Isles of Scilly,0.0,
E06000052,2020-03-20,Cornwall and Isles of Scilly,16,80,LAD,,,E06000052,Cornwall and Isles of Scilly,6.0,6.0
E06000052,2020-03-21,Cornwall and Isles of Scilly,20,81,LAD,,,E06000052,Cornwall and Isles of Scilly,4.0,-2.0
E06000052,2020-03-22,Cornwall and Isles of Scilly,20,82,LAD,,,E06000052,Cornwall and Isles of Scilly,0.0,-4.0
E06000052,2020-03-23,Cornwall and Isles of Scilly,25,83,LAD,,,E06000052,Cornwall and Isles of Scilly,5.0,5.0
E06000052,2020-03-24,Cornwall and Isles of Scilly,30,84,LAD,,,E06000052,Cornwall and Isles of Scilly,5.0,0.0
E06000052,2020-03-25,Cornwall and Isles of Scilly,37,85,LAD,,,E06000052,Cornwall and Isles of Scilly,7.0,2.0
E06000052,2020-03-26,Cornwall and Isles of Scilly,43,86,LAD,,,E06000052,Cornwall and Isles of Scilly,6.0,-1.0
E06000052,2020-03-27,Cornwall and Isles of Scilly,48,87,LAD,,,E06000052,Cornwall and Isles of Scilly,5.0,-1.0
E06000052,2020-03-28,Cornwall and Isles of Scilly,56,88,LAD,,,E06000052,Cornwall and Isles of Scilly,8.0,3.0
E06000052,2020-03-29,Cornwall and Isles of Scilly,64,89,LAD,,,E06000052,Cornwall and Isles of Scilly,8.0,0.0
E06000054,2020-03-18,Wiltshire,9,78,LAD,,,E06000054,Wiltshire,,
E06000054,2020-03-19,Wiltshire,12,79,LAD,,,E06000054,Wiltshire,3.0,
E06000054,2020-03-20,Wiltshire,17,80,LAD,,,E06000054,Wiltshire,5.0,2.0
E06000054,2020-03-21,Wiltshire,20,81,LAD,,,E06000054,Wiltshire,3.0,-2.0
E06000054,2020-03-22,Wiltshire,23,82,LAD,,,E06000054,Wiltshire,3.0,0.0
E06000054,2020-03-23,Wiltshire,28,83,LAD,,,E06000054,Wiltshire,5.0,2.0
E06000054,2020-03-24,Wiltshire,34,84,LAD,,,E06000054,Wiltshire,6.0,1.0
E06000054,2020-03-25,Wiltshire,39,85,LAD,,,E06000054,Wiltshire,5.0,-1.0
E06000054,2020-03-26,Wiltshire,43,86,LAD,,,E06000054,Wiltshire,4.0,-1.0
E06000054,2020-03-27,Wiltshire,54,87,LAD,,,E06000054,Wiltshire,11.0,7.0
E06000054,2020-03-28,Wiltshire,58,88,LAD,,,E06000054,Wiltshire,4.0,-7.0
E06000054,2020-03-29,Wiltshire,67,89,LAD,,,E06000054,Wiltshire,9.0,5.0
E06000055,2020-03-18,Bedford,1,78,LAD,,,E06000055,Bedford,,
E06000055,2020-03-19,Bedford,1,79,LAD,,,E06000055,Bedford,0.0,
E06000055,2020-03-20,Bedford,1,80,LAD,,,E06000055,Bedford,0.0,0.0
E06000055,2020-03-21,Bedford,4,81,LAD,,,E06000055,Bedford,3.0,3.0
E06000055,2020-03-22,Bedford,4,82,LAD,,,E06000055,Bedford,0.0,-3.0
E06000055,2020-03-23,Bedford,7,83,LAD,,,E06000055,Bedford,3.0,3.0
E06000055,2020-03-24,Bedford,7,84,LAD,,,E06000055,Bedford,0.0,-3.0
E06000055,2020-03-25,Bedford,7,85,LAD,,,E06000055,Bedford,0.0,0.0
E06000055,2020-03-26,Bedford,10,86,LAD,,,E06000055,Bedford,3.0,3.0
E06000055,2020-03-27,Bedford,20,87,LAD,,,E06000055,Bedford,10.0,7.0
E06000055,2020-03-28,Bedford,25,88,LAD,,,E06000055,Bedford,5.0,-5.0
E06000055,2020-03-29,Bedford,32,89,LAD,,,E06000055,Bedford,7.0,2.0
E06000056,2020-03-18,Central Bedfordshire,6,78,LAD,,,E06000056,Central Bedfordshire,,
E06000056,2020-03-19,Central Bedfordshire,7,79,LAD,,,E06000056,Central Bedfordshire,1.0,
E06000056,2020-03-20,Central Bedfordshire,8,80,LAD,,,E06000056,Central Bedfordshire,1.0,0.0
E06000056,2020-03-21,Central Bedfordshire,11,81,LAD,,,E06000056,Central Bedfordshire,3.0,2.0
E06000056,2020-03-22,Central Bedfordshire,14,82,LAD,,,E06000056,Central Bedfordshire,3.0,0.0
E06000056,2020-03-23,Central Bedfordshire,19,83,LAD,,,E06000056,Central Bedfordshire,5.0,2.0
E06000056,2020-03-24,Central Bedfordshire,22,84,LAD,,,E06000056,Central Bedfordshire,3.0,-2.0
E06000056,2020-03-25,Central Bedfordshire,24,85,LAD,,,E06000056,Central Bedfordshire,2.0,-1.0
E06000056,2020-03-26,Central Bedfordshire,28,86,LAD,,,E06000056,Central Bedfordshire,4.0,2.0
E06000056,2020-03-27,Central Bedfordshire,42,87,LAD,,,E06000056,Central Bedfordshire,14.0,10.0
E06000056,2020-03-28,Central Bedfordshire,48,88,LAD,,,E06000056,Central Bedfordshire,6.0,-8.0
E06000056,2020-03-29,Central Bedfordshire,56,89,LAD,,,E06000056,Central Bedfordshire,8.0,2.0
E06000057,2020-03-18,Northumberland,4,78,LAD,,,E06000057,Northumberland,,
E06000057,2020-03-19,Northumberland,6,79,LAD,,,E06000057,Northumberland,2.0,
E06000057,2020-03-20,Northumberland,7,80,LAD,,,E06000057,Northumberland,1.0,-1.0
E06000057,2020-03-21,Northumberland,10,81,LAD,,,E06000057,Northumberland,3.0,2.0
E06000057,2020-03-22,Northumberland,10,82,LAD,,,E06000057,Northumberland,0.0,-3.0
E06000057,2020-03-23,Northumberland,10,83,LAD,,,E06000057,Northumberland,0.0,0.0
E06000057,2020-03-24,Northumberland,13,84,LAD,,,E06000057,Northumberland,3.0,3.0
E06000057,2020-03-25,Northumberland,19,85,LAD,,,E06000057,Northumberland,6.0,3.0
E06000057,2020-03-26,Northumberland,23,86,LAD,,,E06000057,Northumberland,4.0,-2.0
E06000057,2020-03-27,Northumberland,45,87,LAD,,,E06000057,Northumberland,22.0,18.0
E06000057,2020-03-28,Northumberland,53,88,LAD,,,E06000057,Northumberland,8.0,-14.0
E06000057,2020-03-29,Northumberland,61,89,LAD,,,E06000057,Northumberland,8.0,0.0
E06000058,2020-03-18,"Bournemouth, Christchurch and Poole",7,78,LAD,,,E06000058,"Bournemouth, Christchurch and Poole",,
E06000058,2020-03-19,"Bournemouth, Christchurch and Poole",9,79,LAD,,,E06000058,"Bournemouth, Christchurch and Poole",2.0,
E06000058,2020-03-20,"Bournemouth, Christchurch and Poole",10,80,LAD,,,E06000058,"Bournemouth, Christchurch and Poole",1.0,-1.0
E06000058,2020-03-21,"Bournemouth, Christchurch and Poole",11,81,LAD,,,E06000058,"Bournemouth, Christchurch and Poole",1.0,0.0
E06000058,2020-03-22,"Bournemouth, Christchurch and Poole",12,82,LAD,,,E06000058,"Bournemouth, Christchurch and Poole",1.0,0.0
E06000058,2020-03-23,"Bournemouth, Christchurch and Poole",13,83,LAD,,,E06000058,"Bournemouth, Christchurch and Poole",1.0,0.0
E06000058,2020-03-24,"Bournemouth, Christchurch and Poole",14,84,LAD,,,E06000058,"Bournemouth, Christchurch and Poole",1.0,0.0
E06000058,2020-03-25,"Bournemouth, Christchurch and Poole",15,85,LAD,,,E06000058,"Bournemouth, Christchurch and Poole",1.0,0.0
E06000058,2020-03-26,"Bournemouth, Christchurch and Poole",15,86,LAD,,,E06000058,"Bournemouth, Christchurch and Poole",0.0,-1.0
E06000058,2020-03-27,"Bournemouth, Christchurch and Poole",20,87,LAD,,,E06000058,"Bournemouth, Christchurch and Poole",5.0,5.0
E06000058,2020-03-28,"Bournemouth, Christchurch and Poole",25,88,LAD,,,E06000058,"Bournemouth, Christchurch and Poole",5.0,0.0
E06000058,2020-03-29,"Bournemouth, Christchurch and Poole",34,89,LAD,,,E06000058,"Bournemouth, Christchurch and Poole",9.0,4.0
E06000059,2020-03-18,Dorset,5,78,LAD,,,E06000059,Dorset,,
E06000059,2020-03-19,Dorset,7,79,LAD,,,E06000059,Dorset,2.0,
E06000059,2020-03-20,Dorset,7,80,LAD,,,E06000059,Dorset,0.0,-2.0
E06000059,2020-03-21,Dorset,8,81,LAD,,,E06000059,Dorset,1.0,1.0
E06000059,2020-03-22,Dorset,11,82,LAD,,,E06000059,Dorset,3.0,2.0
E06000059,2020-03-23,Dorset,14,83,LAD,,,E06000059,Dorset,3.0,0.0
E06000059,2020-03-24,Dorset,15,84,LAD,,,E06000059,Dorset,1.0,-2.0
E06000059,2020-03-25,Dorset,23,85,LAD,,,E06000059,Dorset,8.0,7.0
E06000059,2020-03-26,Dorset,25,86,LAD,,,E06000059,Dorset,2.0,-6.0
E06000059,2020-03-27,Dorset,29,87,LAD,,,E06000059,Dorset,4.0,2.0
E06000059,2020-03-28,Dorset,30,88,LAD,,,E06000059,Dorset,1.0,-3.0
E06000059,2020-03-29,Dorset,36,89,LAD,,,E06000059,Dorset,6.0,5.0
E08000001,2020-03-18,Bolton,7,78,LAD,E11000001,Greater Manchester,E08000001,Bolton,,
E08000001,2020-03-19,Bolton,9,79,LAD,E11000001,Greater Manchester,E08000001,Bolton,2.0,
E08000001,2020-03-20,Bolton,13,80,LAD,E11000001,Greater Manchester,E08000001,Bolton,4.0,2.0
E08000001,2020-03-21,Bolton,15,81,LAD,E11000001,Greater Manchester,E08000001,Bolton,2.0,-2.0
E08000001,2020-03-22,Bolton,17,82,LAD,E11000001,Greater Manchester,E08000001,Bolton,2.0,0.0
E08000001,2020-03-23,Bolton,18,83,LAD,E11000001,Greater Manchester,E08000001,Bolton,1.0,-1.0
E08000001,2020-03-24,Bolton,19,84,LAD,E11000001,Greater Manchester,E08000001,Bolton,1.0,0.0
E08000001,2020-03-25,Bolton,21,85,LAD,E11000001,Greater Manchester,E08000001,Bolton,2.0,1.0
E08000001,2020-03-26,Bolton,25,86,LAD,E11000001,Greater Manchester,E08000001,Bolton,4.0,2.0
E08000001,2020-03-27,Bolton,27,87,LAD,E11000001,Greater Manchester,E08000001,Bolton,2.0,-2.0
E08000001,2020-03-28,Bolton,33,88,LAD,E11000001,Greater Manchester,E08000001,Bolton,6.0,4.0
E08000001,2020-03-29,Bolton,42,89,LAD,E11000001,Greater Manchester,E08000001,Bolton,9.0,3.0
E08000002,2020-03-18,Bury,7,78,LAD,E11000001,Greater Manchester,E08000002,Bury,,
E08000002,2020-03-19,Bury,8,79,LAD,E11000001,Greater Manchester,E08000002,Bury,1.0,
E08000002,2020-03-20,Bury,10,80,LAD,E11000001,Greater Manchester,E08000002,Bury,2.0,1.0
E08000002,2020-03-21,Bury,11,81,LAD,E11000001,Greater Manchester,E08000002,Bury,1.0,-1.0
E08000002,2020-03-22,Bury,14,82,LAD,E11000001,Greater Manchester,E08000002,Bury,3.0,2.0
E08000002,2020-03-23,Bury,15,83,LAD,E11000001,Greater Manchester,E08000002,Bury,1.0,-2.0
E08000002,2020-03-24,Bury,17,84,LAD,E11000001,Greater Manchester,E08000002,Bury,2.0,1.0
E08000002,2020-03-25,Bury,23,85,LAD,E11000001,Greater Manchester,E08000002,Bury,6.0,4.0
E08000002,2020-03-26,Bury,27,86,LAD,E11000001,Greater Manchester,E08000002,Bury,4.0,-2.0
E08000002,2020-03-27,Bury,30,87,LAD,E11000001,Greater Manchester,E08000002,Bury,3.0,-1.0
E08000002,2020-03-28,Bury,40,88,LAD,E11000001,Greater Manchester,E08000002,Bury,10.0,7.0
E08000002,2020-03-29,Bury,55,89,LAD,E11000001,Greater Manchester,E08000002,Bury,15.0,5.0
E08000003,2020-03-18,Manchester,18,78,LAD,E11000001,Greater Manchester,E08000003,Manchester,,
E08000003,2020-03-19,Manchester,21,79,LAD,E11000001,Greater Manchester,E08000003,Manchester,3.0,
E08000003,2020-03-20,Manchester,26,80,LAD,E11000001,Greater Manchester,E08000003,Manchester,5.0,2.0
E08000003,2020-03-21,Manchester,28,81,LAD,E11000001,Greater Manchester,E08000003,Manchester,2.0,-3.0
E08000003,2020-03-22,Manchester,31,82,LAD,E11000001,Greater Manchester,E08000003,Manchester,3.0,1.0
E08000003,2020-03-23,Manchester,37,83,LAD,E11000001,Greater Manchester,E08000003,Manchester,6.0,3.0
E08000003,2020-03-24,Manchester,41,84,LAD,E11000001,Greater Manchester,E08000003,Manchester,4.0,-2.0
E08000003,2020-03-25,Manchester,45,85,LAD,E11000001,Greater Manchester,E08000003,Manchester,4.0,0.0
E08000003,2020-03-26,Manchester,55,86,LAD,E11000001,Greater Manchester,E08000003,Manchester,10.0,6.0
E08000003,2020-03-27,Manchester,63,87,LAD,E11000001,Greater Manchester,E08000003,Manchester,8.0,-2.0
E08000003,2020-03-28,Manchester,76,88,LAD,E11000001,Greater Manchester,E08000003,Manchester,13.0,5.0
E08000003,2020-03-29,Manchester,91,89,LAD,E11000001,Greater Manchester,E08000003,Manchester,15.0,2.0
E08000004,2020-03-18,Oldham,12,78,LAD,E11000001,Greater Manchester,E08000004,Oldham,,
E08000004,2020-03-19,Oldham,14,79,LAD,E11000001,Greater Manchester,E08000004,Oldham,2.0,
E08000004,2020-03-20,Oldham,14,80,LAD,E11000001,Greater Manchester,E08000004,Oldham,0.0,-2.0
E08000004,2020-03-21,Oldham,15,81,LAD,E11000001,Greater Manchester,E08000004,Oldham,1.0,1.0
E08000004,2020-03-22,Oldham,23,82,LAD,E11000001,Greater Manchester,E08000004,Oldham,8.0,7.0
E08000004,2020-03-23,Oldham,28,83,LAD,E11000001,Greater Manchester,E08000004,Oldham,5.0,-3.0
E08000004,2020-03-24,Oldham,34,84,LAD,E11000001,Greater Manchester,E08000004,Oldham,6.0,1.0
E08000004,2020-03-25,Oldham,42,85,LAD,E11000001,Greater Manchester,E08000004,Oldham,8.0,2.0
E08000004,2020-03-26,Oldham,48,86,LAD,E11000001,Greater Manchester,E08000004,Oldham,6.0,-2.0
E08000004,2020-03-27,Oldham,51,87,LAD,E11000001,Greater Manchester,E08000004,Oldham,3.0,-3.0
E08000004,2020-03-28,Oldham,73,88,LAD,E11000001,Greater Manchester,E08000004,Oldham,22.0,19.0
E08000004,2020-03-29,Oldham,82,89,LAD,E11000001,Greater Manchester,E08000004,Oldham,9.0,-13.0
E08000005,2020-03-18,Rochdale,6,78,LAD,E11000001,Greater Manchester,E08000005,Rochdale,,
E08000005,2020-03-19,Rochdale,9,79,LAD,E11000001,Greater Manchester,E08000005,Rochdale,3.0,
E08000005,2020-03-20,Rochdale,12,80,LAD,E11000001,Greater Manchester,E08000005,Rochdale,3.0,0.0
E08000005,2020-03-21,Rochdale,13,81,LAD,E11000001,Greater Manchester,E08000005,Rochdale,1.0,-2.0
E08000005,2020-03-22,Rochdale,15,82,LAD,E11000001,Greater Manchester,E08000005,Rochdale,2.0,1.0
E08000005,2020-03-23,Rochdale,19,83,LAD,E11000001,Greater Manchester,E08000005,Rochdale,4.0,2.0
E08000005,2020-03-24,Rochdale,24,84,LAD,E11000001,Greater Manchester,E08000005,Rochdale,5.0,1.0
E08000005,2020-03-25,Rochdale,29,85,LAD,E11000001,Greater Manchester,E08000005,Rochdale,5.0,0.0
E08000005,2020-03-26,Rochdale,38,86,LAD,E11000001,Greater Manchester,E08000005,Rochdale,9.0,4.0
E08000005,2020-03-27,Rochdale,40,87,LAD,E11000001,Greater Manchester,E08000005,Rochdale,2.0,-7.0
E08000005,2020-03-28,Rochdale,52,88,LAD,E11000001,Greater Manchester,E08000005,Rochdale,12.0,10.0
E08000005,2020-03-29,Rochdale,65,89,LAD,E11000001,Greater Manchester,E08000005,Rochdale,13.0,1.0
E08000006,2020-03-18,Salford,4,78,LAD,E11000001,Greater Manchester,E08000006,Salford,,
E08000006,2020-03-19,Salford,9,79,LAD,E11000001,Greater Manchester,E08000006,Salford,5.0,
E08000006,2020-03-20,Salford,10,80,LAD,E11000001,Greater Manchester,E08000006,Salford,1.0,-4.0
E08000006,2020-03-21,Salford,12,81,LAD,E11000001,Greater Manchester,E08000006,Salford,2.0,1.0
E08000006,2020-03-22,Salford,23,82,LAD,E11000001,Greater Manchester,E08000006,Salford,11.0,9.0
E08000006,2020-03-23,Salford,25,83,LAD,E11000001,Greater Manchester,E08000006,Salford,2.0,-9.0
E08000006,2020-03-24,Salford,31,84,LAD,E11000001,Greater Manchester,E08000006,Salford,6.0,4.0
E08000006,2020-03-25,Salford,47,85,LAD,E11000001,Greater Manchester,E08000006,Salford,16.0,10.0
E08000006,2020-03-26,Salford,52,86,LAD,E11000001,Greater Manchester,E08000006,Salford,5.0,-11.0
E08000006,2020-03-27,Salford,58,87,LAD,E11000001,Greater Manchester,E08000006,Salford,6.0,1.0
E08000006,2020-03-28,Salford,78,88,LAD,E11000001,Greater Manchester,E08000006,Salford,20.0,14.0
E08000006,2020-03-29,Salford,92,89,LAD,E11000001,Greater Manchester,E08000006,Salford,14.0,-6.0
E08000007,2020-03-18,Stockport,10,78,LAD,E11000001,Greater Manchester,E08000007,Stockport,,
E08000007,2020-03-19,Stockport,13,79,LAD,E11000001,Greater Manchester,E08000007,Stockport,3.0,
E08000007,2020-03-20,Stockport,21,80,LAD,E11000001,Greater Manchester,E08000007,Stockport,8.0,5.0
E08000007,2020-03-21,Stockport,24,81,LAD,E11000001,Greater Manchester,E08000007,Stockport,3.0,-5.0
E08000007,2020-03-22,Stockport,29,82,LAD,E11000001,Greater Manchester,E08000007,Stockport,5.0,2.0
E08000007,2020-03-23,Stockport,36,83,LAD,E11000001,Greater Manchester,E08000007,Stockport,7.0,2.0
E08000007,2020-03-24,Stockport,42,84,LAD,E11000001,Greater Manchester,E08000007,Stockport,6.0,-1.0
E08000007,2020-03-25,Stockport,45,85,LAD,E11000001,Greater Manchester,E08000007,Stockport,3.0,-3.0
E08000007,2020-03-26,Stockport,48,86,LAD,E11000001,Greater Manchester,E08000007,Stockport,3.0,0.0
E08000007,2020-03-27,Stockport,59,87,LAD,E11000001,Greater Manchester,E08000007,Stockport,11.0,8.0
E08000007,2020-03-28,Stockport,66,88,LAD,E11000001,Greater Manchester,E08000007,Stockport,7.0,-4.0
E08000007,2020-03-29,Stockport,79,89,LAD,E11000001,Greater Manchester,E08000007,Stockport,13.0,6.0
E08000008,2020-03-18,Tameside,12,78,LAD,E11000001,Greater Manchester,E08000008,Tameside,,
E08000008,2020-03-19,Tameside,14,79,LAD,E11000001,Greater Manchester,E08000008,Tameside,2.0,
E08000008,2020-03-20,Tameside,19,80,LAD,E11000001,Greater Manchester,E08000008,Tameside,5.0,3.0
E08000008,2020-03-21,Tameside,21,81,LAD,E11000001,Greater Manchester,E08000008,Tameside,2.0,-3.0
E08000008,2020-03-22,Tameside,21,82,LAD,E11000001,Greater Manchester,E08000008,Tameside,0.0,-2.0
E08000008,2020-03-23,Tameside,27,83,LAD,E11000001,Greater Manchester,E08000008,Tameside,6.0,6.0
E08000008,2020-03-24,Tameside,32,84,LAD,E11000001,Greater Manchester,E08000008,Tameside,5.0,-1.0
E08000008,2020-03-25,Tameside,35,85,LAD,E11000001,Greater Manchester,E08000008,Tameside,3.0,-2.0
E08000008,2020-03-26,Tameside,40,86,LAD,E11000001,Greater Manchester,E08000008,Tameside,5.0,2.0
E08000008,2020-03-27,Tameside,43,87,LAD,E11000001,Greater Manchester,E08000008,Tameside,3.0,-2.0
E08000008,2020-03-28,Tameside,52,88,LAD,E11000001,Greater Manchester,E08000008,Tameside,9.0,6.0
E08000008,2020-03-29,Tameside,58,89,LAD,E11000001,Greater Manchester,E08000008,Tameside,6.0,-3.0
E08000009,2020-03-18,Trafford,14,78,LAD,E11000001,Greater Manchester,E08000009,Trafford,,
E08000009,2020-03-19,Trafford,13,79,LAD,E11000001,Greater Manchester,E08000009,Trafford,-1.0,
E08000009,2020-03-20,Trafford,15,80,LAD,E11000001,Greater Manchester,E08000009,Trafford,2.0,3.0
E08000009,2020-03-21,Trafford,19,81,LAD,E11000001,Greater Manchester,E08000009,Trafford,4.0,2.0
E08000009,2020-03-22,Trafford,23,82,LAD,E11000001,Greater Manchester,E08000009,Trafford,4.0,0.0
E08000009,2020-03-23,Trafford,28,83,LAD,E11000001,Greater Manchester,E08000009,Trafford,5.0,1.0
E08000009,2020-03-24,Trafford,31,84,LAD,E11000001,Greater Manchester,E08000009,Trafford,3.0,-2.0
E08000009,2020-03-25,Trafford,40,85,LAD,E11000001,Greater Manchester,E08000009,Trafford,9.0,6.0
E08000009,2020-03-26,Trafford,46,86,LAD,E11000001,Greater Manchester,E08000009,Trafford,6.0,-3.0
E08000009,2020-03-27,Trafford,53,87,LAD,E11000001,Greater Manchester,E08000009,Trafford,7.0,1.0
E08000009,2020-03-28,Trafford,64,88,LAD,E11000001,Greater Manchester,E08000009,Trafford,11.0,4.0
E08000009,2020-03-29,Trafford,77,89,LAD,E11000001,Greater Manchester,E08000009,Trafford,13.0,2.0
E08000010,2020-03-18,Wigan,4,78,LAD,E11000001,Greater Manchester,E08000010,Wigan,,
E08000010,2020-03-19,Wigan,4,79,LAD,E11000001,Greater Manchester,E08000010,Wigan,0.0,
E08000010,2020-03-20,Wigan,6,80,LAD,E11000001,Greater Manchester,E08000010,Wigan,2.0,2.0
E08000010,2020-03-21,Wigan,9,81,LAD,E11000001,Greater Manchester,E08000010,Wigan,3.0,1.0
E08000010,2020-03-22,Wigan,9,82,LAD,E11000001,Greater Manchester,E08000010,Wigan,0.0,-3.0
E08000010,2020-03-23,Wigan,9,83,LAD,E11000001,Greater Manchester,E08000010,Wigan,0.0,0.0
E08000010,2020-03-24,Wigan,11,84,LAD,E11000001,Greater Manchester,E08000010,Wigan,2.0,2.0
E08000010,2020-03-25,Wigan,14,85,LAD,E11000001,Greater Manchester,E08000010,Wigan,3.0,1.0
E08000010,2020-03-26,Wigan,16,86,LAD,E11000001,Greater Manchester,E08000010,Wigan,2.0,-1.0
E08000010,2020-03-27,Wigan,21,87,LAD,E11000001,Greater Manchester,E08000010,Wigan,5.0,3.0
E08000010,2020-03-28,Wigan,30,88,LAD,E11000001,Greater Manchester,E08000010,Wigan,9.0,4.0
E08000010,2020-03-29,Wigan,39,89,LAD,E11000001,Greater Manchester,E08000010,Wigan,9.0,0.0
E08000011,2020-03-18,Knowsley,1,78,LAD,E11000002,Merseyside,E08000011,Knowsley,,
E08000011,2020-03-19,Knowsley,3,79,LAD,E11000002,Merseyside,E08000011,Knowsley,2.0,
E08000011,2020-03-20,Knowsley,3,80,LAD,E11000002,Merseyside,E08000011,Knowsley,0.0,-2.0
E08000011,2020-03-21,Knowsley,4,81,LAD,E11000002,Merseyside,E08000011,Knowsley,1.0,1.0
E08000011,2020-03-22,Knowsley,4,82,LAD,E11000002,Merseyside,E08000011,Knowsley,0.0,-1.0
E08000011,2020-03-23,Knowsley,5,83,LAD,E11000002,Merseyside,E08000011,Knowsley,1.0,1.0
E08000011,2020-03-24,Knowsley,8,84,LAD,E11000002,Merseyside,E08000011,Knowsley,3.0,2.0
E08000011,2020-03-25,Knowsley,9,85,LAD,E11000002,Merseyside,E08000011,Knowsley,1.0,-2.0
E08000011,2020-03-26,Knowsley,12,86,LAD,E11000002,Merseyside,E08000011,Knowsley,3.0,2.0
E08000011,2020-03-27,Knowsley,15,87,LAD,E11000002,Merseyside,E08000011,Knowsley,3.0,0.0
E08000011,2020-03-28,Knowsley,19,88,LAD,E11000002,Merseyside,E08000011,Knowsley,4.0,1.0
E08000011,2020-03-29,Knowsley,26,89,LAD,E11000002,Merseyside,E08000011,Knowsley,7.0,3.0
E08000012,2020-03-18,Liverpool,12,78,LAD,E11000002,Merseyside,E08000012,Liverpool,,
E08000012,2020-03-19,Liverpool,13,79,LAD,E11000002,Merseyside,E08000012,Liverpool,1.0,
E08000012,2020-03-20,Liverpool,14,80,LAD,E11000002,Merseyside,E08000012,Liverpool,1.0,0.0
E08000012,2020-03-21,Liverpool,18,81,LAD,E11000002,Merseyside,E08000012,Liverpool,4.0,3.0
E08000012,2020-03-22,Liverpool,22,82,LAD,E11000002,Merseyside,E08000012,Liverpool,4.0,0.0
E08000012,2020-03-23,Liverpool,35,83,LAD,E11000002,Merseyside,E08000012,Liverpool,13.0,9.0
E08000012,2020-03-24,Liverpool,41,84,LAD,E11000002,Merseyside,E08000012,Liverpool,6.0,-7.0
E08000012,2020-03-25,Liverpool,57,85,LAD,E11000002,Merseyside,E08000012,Liverpool,16.0,10.0
E08000012,2020-03-26,Liverpool,72,86,LAD,E11000002,Merseyside,E08000012,Liverpool,15.0,-1.0
E08000012,2020-03-27,Liverpool,100,87,LAD,E11000002,Merseyside,E08000012,Liverpool,28.0,13.0
E08000012,2020-03-28,Liverpool,132,88,LAD,E11000002,Merseyside,E08000012,Liverpool,32.0,4.0
E08000012,2020-03-29,Liverpool,157,89,LAD,E11000002,Merseyside,E08000012,Liverpool,25.0,-7.0
E08000013,2020-03-18,St. Helens,2,78,LAD,E11000002,Merseyside,E08000013,St. Helens,,
E08000013,2020-03-19,St. Helens,2,79,LAD,E11000002,Merseyside,E08000013,St. Helens,0.0,
E08000013,2020-03-20,St. Helens,2,80,LAD,E11000002,Merseyside,E08000013,St. Helens,0.0,0.0
E08000013,2020-03-21,St. Helens,3,81,LAD,E11000002,Merseyside,E08000013,St. Helens,1.0,1.0
E08000013,2020-03-22,St. Helens,3,82,LAD,E11000002,Merseyside,E08000013,St. Helens,0.0,-1.0
E08000013,2020-03-23,St. Helens,6,83,LAD,E11000002,Merseyside,E08000013,St. Helens,3.0,3.0
E08000013,2020-03-24,St. Helens,8,84,LAD,E11000002,Merseyside,E08000013,St. Helens,2.0,-1.0
E08000013,2020-03-25,St. Helens,16,85,LAD,E11000002,Merseyside,E08000013,St. Helens,8.0,6.0
E08000013,2020-03-26,St. Helens,17,86,LAD,E11000002,Merseyside,E08000013,St. Helens,1.0,-7.0
