GSS_CD,week_starting,max_cases,mean_velocity,mean_acceleration,area_type,GSS_NM,CTY19CD,CTY19NM,LAD19CD,LAD19NM
E08000012,2020-03-23,35,4.6,3.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-23,35,4.6,3.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-23,35,4.6,3.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-23,35,4.6,3.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-23,35,4.6,3.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-23,35,4.6,3.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-23,35,4.6,3.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-23,35,4.6,3.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-30,157,20.333333333333332,2.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-30,157,20.333333333333332,2.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-30,157,20.333333333333332,2.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-30,157,20.333333333333332,2.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-30,157,20.333333333333332,2.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-30,157,20.333333333333332,2.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-30,157,20.333333333333332,2.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-30,157,20.333333333333332,2.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-30,157,20.333333333333332,2.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-30,157,20.333333333333332,2.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-30,157,20.333333333333332,2.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000012,2020-03-30,157,20.333333333333332,2.0,LAD,Liverpool,E11000002,Merseyside,E08000012,Liverpool
E08000013,2020-03-23,6,0.8,0.75,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-23,6,0.8,0.75,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-23,6,0.8,0.75,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-23,6,0.8,0.75,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-23,6,0.8,0.75,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-23,6,0.8,0.75,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-23,6,0.8,0.75,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-23,6,0.8,0.75,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-23,6,0.8,0.75,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-23,6,0.8,0.75,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-23,6,0.8,0.75,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-23,6,0.8,0.75,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-30,39,5.5,0.5,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-30,39,5.5,0.5,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-30,39,5.5,0.5,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-30,39,5.5,0.5,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-30,39,5.5,0.5,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-30,39,5.5,0.5,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-30,39,5.5,0.5,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-30,39,5.5,0.5,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-30,39,5.5,0.5,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-30,39,5.5,0.5,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-30,39,5.5,0.5,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000013,2020-03-30,39,5.5,0.5,LAD,St. Helens,E11000002,Merseyside,E08000013,St. Helens
E08000014,2020-03-23,10,1.2,0.0,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-23,10,1.2,0.0,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-23,10,1.2,0.0,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-23,10,1.2,0.0,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-23,10,1.2,0.0,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-23,10,1.2,0.0,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-23,10,1.2,0.0,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-23,10,1.2,0.0,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-23,10,1.2,0.0,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-23,10,1.2,0.0,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-23,10,1.2,0.0,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-23,10,1.2,0.0,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-30,45,5.833333333333333,1.3333333333333333,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-30,45,5.833333333333333,1.3333333333333333,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-30,45,5.833333333333333,1.3333333333333333,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-30,45,5.833333333333333,1.3333333333333333,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-30,45,5.833333333333333,1.3333333333333333,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-30,45,5.833333333333333,1.3333333333333333,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-30,45,5.833333333333333,1.3333333333333333,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-30,45,5.833333333333333,1.3333333333333333,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-30,45,5.833333333333333,1.3333333333333333,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-30,45,5.833333333333333,1.3333333333333333,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-30,45,5.833333333333333,1.3333333333333333,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000014,2020-03-30,45,5.833333333333333,1.3333333333333333,LAD,Sefton,E11000002,Merseyside,E08000014,Sefton
E08000015,2020-03-23,12,0.8,0.5,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-23,12,0.8,0.5,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-23,12,0.8,0.5,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-23,12,0.8,0.5,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-23,12,0.8,0.5,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-23,12,0.8,0.5,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-23,12,0.8,0.5,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-23,12,0.8,0.5,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-23,12,0.8,0.5,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-23,12,0.8,0.5,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-23,12,0.8,0.5,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-23,12,0.8,0.5,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-30,44,5.333333333333333,0.3333333333333333,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-30,44,5.333333333333333,0.3333333333333333,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-30,44,5.333333333333333,0.3333333333333333,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-30,44,5.333333333333333,0.3333333333333333,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-30,44,5.333333333333333,0.3333333333333333,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-30,44,5.333333333333333,0.3333333333333333,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-30,44,5.333333333333333,0.3333333333333333,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-30,44,5.333333333333333,0.3333333333333333,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-30,44,5.333333333333333,0.3333333333333333,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-30,44,5.333333333333333,0.3333333333333333,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-30,44,5.333333333333333,0.3333333333333333,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000015,2020-03-30,44,5.333333333333333,0.3333333333333333,LAD,Wirral,E11000002,Merseyside,E08000015,Wirral
E08000016,2020-03-23,11,1.0,0.0,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-23,11,1.0,0.0,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-23,11,1.0,0.0,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-23,11,1.0,0.0,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-23,11,1.0,0.0,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-23,11,1.0,0.0,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-23,11,1.0,0.0,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-23,11,1.0,0.0,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-23,11,1.0,0.0,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-23,11,1.0,0.0,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-23,11,1.0,0.0,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-23,11,1.0,0.0,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-30,70,9.833333333333334,1.1666666666666667,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-30,70,9.833333333333334,1.1666666666666667,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-30,70,9.833333333333334,1.1666666666666667,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-30,70,9.833333333333334,1.1666666666666667,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-30,70,9.833333333333334,1.1666666666666667,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-30,70,9.833333333333334,1.1666666666666667,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-30,70,9.833333333333334,1.1666666666666667,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-30,70,9.833333333333334,1.1666666666666667,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-30,70,9.833333333333334,1.1666666666666667,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-30,70,9.833333333333334,1.1666666666666667,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-30,70,9.833333333333334,1.1666666666666667,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000016,2020-03-30,70,9.833333333333334,1.1666666666666667,LAD,Barnsley,E11000003,South Yorkshire,E08000016,Barnsley
E08000017,2020-03-23,9,1.2,0.75,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-23,9,1.2,0.75,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-23,9,1.2,0.75,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-23,9,1.2,0.75,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-23,9,1.2,0.75,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-23,9,1.2,0.75,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-23,9,1.2,0.75,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-23,9,1.2,0.75,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-23,9,1.2,0.75,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-23,9,1.2,0.75,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-23,9,1.2,0.75,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-23,9,1.2,0.75,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-30,44,5.833333333333333,0.6666666666666666,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-30,44,5.833333333333333,0.6666666666666666,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-30,44,5.833333333333333,0.6666666666666666,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-30,44,5.833333333333333,0.6666666666666666,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-30,44,5.833333333333333,0.6666666666666666,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-30,44,5.833333333333333,0.6666666666666666,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-30,44,5.833333333333333,0.6666666666666666,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-30,44,5.833333333333333,0.6666666666666666,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-30,44,5.833333333333333,0.6666666666666666,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-30,44,5.833333333333333,0.6666666666666666,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-30,44,5.833333333333333,0.6666666666666666,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000017,2020-03-30,44,5.833333333333333,0.6666666666666666,LAD,Doncaster,E11000003,South Yorkshire,E08000017,Doncaster
E08000018,2020-03-23,12,1.6,1.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-23,12,1.6,1.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-23,12,1.6,1.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-23,12,1.6,1.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-23,12,1.6,1.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-23,12,1.6,1.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-23,12,1.6,1.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-23,12,1.6,1.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-23,12,1.6,1.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-23,12,1.6,1.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-23,12,1.6,1.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-23,12,1.6,1.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-30,60,8.0,0.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-30,60,8.0,0.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-30,60,8.0,0.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-30,60,8.0,0.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-30,60,8.0,0.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-30,60,8.0,0.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-30,60,8.0,0.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-30,60,8.0,0.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-30,60,8.0,0.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-30,60,8.0,0.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-30,60,8.0,0.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000018,2020-03-30,60,8.0,0.0,LAD,Rotherham,E11000003,South Yorkshire,E08000018,Rotherham
E08000019,2020-03-23,106,14.0,5.0,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-23,106,14.0,5.0,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-23,106,14.0,5.0,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-23,106,14.0,5.0,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-23,106,14.0,5.0,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-23,106,14.0,5.0,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-23,106,14.0,5.0,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-23,106,14.0,5.0,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-23,106,14.0,5.0,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-23,106,14.0,5.0,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-23,106,14.0,5.0,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-23,106,14.0,5.0,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-30,387,46.833333333333336,0.3333333333333333,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-30,387,46.833333333333336,0.3333333333333333,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-30,387,46.833333333333336,0.3333333333333333,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-30,387,46.833333333333336,0.3333333333333333,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-30,387,46.833333333333336,0.3333333333333333,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-30,387,46.833333333333336,0.3333333333333333,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-30,387,46.833333333333336,0.3333333333333333,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-30,387,46.833333333333336,0.3333333333333333,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-30,387,46.833333333333336,0.3333333333333333,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-30,387,46.833333333333336,0.3333333333333333,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-30,387,46.833333333333336,0.3333333333333333,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000019,2020-03-30,387,46.833333333333336,0.3333333333333333,LAD,Sheffield,E11000003,South Yorkshire,E08000019,Sheffield
E08000021,2020-03-23,42,5.8,0.5,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-23,42,5.8,0.5,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-23,42,5.8,0.5,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-23,42,5.8,0.5,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-23,42,5.8,0.5,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-23,42,5.8,0.5,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-23,42,5.8,0.5,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-23,42,5.8,0.5,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-23,42,5.8,0.5,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-23,42,5.8,0.5,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-23,42,5.8,0.5,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-23,42,5.8,0.5,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-30,155,18.833333333333332,2.0,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-30,155,18.833333333333332,2.0,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-30,155,18.833333333333332,2.0,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-30,155,18.833333333333332,2.0,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-30,155,18.833333333333332,2.0,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-30,155,18.833333333333332,2.0,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-30,155,18.833333333333332,2.0,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-30,155,18.833333333333332,2.0,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-30,155,18.833333333333332,2.0,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-30,155,18.833333333333332,2.0,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-30,155,18.833333333333332,2.0,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000021,2020-03-30,155,18.833333333333332,2.0,LAD,Newcastle upon Tyne,E11000007,Tyne and Wear,E08000021,Newcastle upon Tyne
E08000022,2020-03-23,18,2.2,-0.75,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-23,18,2.2,-0.75,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-23,18,2.2,-0.75,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-23,18,2.2,-0.75,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-23,18,2.2,-0.75,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-23,18,2.2,-0.75,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-23,18,2.2,-0.75,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-23,18,2.2,-0.75,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-23,18,2.2,-0.75,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-23,18,2.2,-0.75,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-23,18,2.2,-0.75,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-23,18,2.2,-0.75,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-30,62,7.333333333333333,2.6666666666666665,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-30,62,7.333333333333333,2.6666666666666665,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-30,62,7.333333333333333,2.6666666666666665,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-30,62,7.333333333333333,2.6666666666666665,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-30,62,7.333333333333333,2.6666666666666665,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-30,62,7.333333333333333,2.6666666666666665,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-30,62,7.333333333333333,2.6666666666666665,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-30,62,7.333333333333333,2.6666666666666665,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
E08000022,2020-03-30,62,7.333333333333333,2.6666666666666665,LAD,North Tyneside,E11000007,Tyne and Wear,E08000022,North Tyneside
